Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
27012607,CEIP Plurilingüe Celso Currás,Rúa Serra da Cadeira s/n,Trabada,Lugo,27765,982870856,CEIP,43.4468421936035,-7.19485425949097,Pública,Non,Si
27012826,CEIP Plurilingüe Santa María do Valadouro,"Rúa Deputacion, 7 - Ferreira",O Valadouro,Lugo,27770,982828872,CEIP,43.5529251098633,-7.44434261322022,Pública,Non,Si
27012887,CEIP do Vicedo,Rúa MAXISTERIO,O Vicedo,Lugo,27860,982870610,CEIP,43.7333030700684,-7.66468334197998,Pública,Non,Si
27013296,CEIP Manuel Mato Vizoso,Rúa Cuart de Poblet s/n,Vilalba,Lugo,27800,982870888,CEIP,43.2926025390625,-7.68200492858887,Pública,Non,Si
27013314,IES Santiago Basanta Silva,Cidade Cultural M. Fraga Iribarne,Vilalba,Lugo,27800,982870872,IES,43.2935905456543,-7.68097496032715,Pública,Non,Si
27013326,IES Lois Peña Novo,Rúa Quart de Poblet s/n,Vilalba,Lugo,27800,982870860,IES,43.293041229248,-7.68322944641113,Pública,Non,Si
27013338,CEIP Antonio Insua Bermúdez,Rúa QUART DE POBLET s/n,Vilalba,Lugo,27800,982828151,CEIP,43.2925148010254,-7.68334865570068,Pública,Non,Si
27013387,CEIP de Celeiro,Rúa San Pantaleón s/n,Viveiro,Lugo,27863,982870953,CEIP,43.6772880554199,-7.58640813827515,Pública,Non,Si
27013624,CPR Plurilingüe Landro,Rúa Nicolas Cora 60,Viveiro,Lugo,27850,982560906,CPR,43.6613998413086,-7.59278678894043,Privada,Si,Non
27013636,IES María Sarmiento,Rúa Misericordia 58,Viveiro,Lugo,27850,982870916,IES,43.6678009033203,-7.60139131546021,Pública,Non,Si
27013648,IES Vilar Ponte,Rúa Antonio Ledesma 20,Viveiro,Lugo,27850,982870901,IES,43.6672515869141,-7.60047912597656,Pública,Non,Si
27013673,CEIP de Casás,Rúa Orquidea 63,Lugo,Lugo,27004,982870483,CEIP,43.0139427185059,-7.57416772842407,Pública,Non,Si
27013697,CEIP Plurilingüe Eloísa Rivadulla,Avenida de Monforte s/n,Chantada,Lugo,27500,982828133,CEIP,42.6080207824707,-7.75909852981567,Pública,Non,Si
27013703,CEIP de Quiroga,Rúa Río Lor,Quiroga,Lugo,27320,982828237,CEIP,42.4739379882813,-7.26756763458252,Pública,Non,Si
27013855,CPR Radio ECCA,Garaballa de Arriba s/n,Lugo,Lugo,27003,982210602,CPR,43.0299339294434,-7.56357192993164,Privada,Non,Non
27013922,CEIP Plurilingüe do Castro de Ouro,A Seara s/n,Alfoz,Lugo,27776,982870048,CEIP,43.5270195007324,-7.41918325424194,Pública,Non,Si
27013934,IES Perdouro,Rúa do Instituto s/n,Burela,Lugo,27880,982870102,IES,43.6520767211914,-7.35693454742432,Pública,Non,Si
27013958,IES Monte Castelo,Rúa do Ril s/n,Burela,Lugo,27880,982828241,IES,43.6513633728027,-7.35670900344849,Pública,Non,Si
27014008,CPI Plurilingüe Tino Grandío,Estrada Guntín s/n,Guntín,Lugo,27211,982870363,CPI,42.8855895996094,-7.69648599624634,Pública,Non,Si
27014033,EEI Fingoi nº 2,Travesa Rua Erin 7,Lugo,Lugo,27002,982870460,EEI,43.0007858276367,-7.5495171546936,Pública,Non,Si
27014057,CEE Santa María,Rúa Da Luz 1,Lugo,Lugo,27002,982829220,CEE,42.9957046508789,-7.54641675949097,Pública,Non,Si
27014070,CEIP Plurilingüe de Palas de Rei,Rúa Ourense s/n,Palas de Rei,Lugo,27200,982870628,CEIP,42.8685646057129,-7.86647033691406,Pública,Non,Si
27014082,EEI Xela Arias,Rúa Marques de Ugena,Sarria,Lugo,27600,982530047,EEI,42.7797088623047,-7.41561317443848,Pública,Non,Si
27014094,EEI de Vilalba,Rúa Quart de Poblet s/n,Vilalba,Lugo,27800,982828155,EEI,43.2928161621094,-7.68429279327393,Pública,Non,Si
27014100,EEI San Roque,Rúa Benito Galceran 26/28,Viveiro,Lugo,27850,982870957,EEI,43.6646270751953,-7.59333896636963,Pública,Non,Si
27014240,CEIP de Samos,Samos (Santa Xertrude),Samos,Lugo,27620,982828259,CEIP,42.736385345459,-7.32517194747925,Pública,Non,Si
27014665,CEIP Luís Pimentel,Rúa Gallego Tato (xornalista) 5,Lugo,Lugo,27003,982212469,CEIP,43.0253448486328,-7.57184600830078,Pública,Non,Si
27014793,CEIP Paradai,Rúa Alexandre Boveda s/n,Lugo,Lugo,27003,982870429,CEIP,43.0225257873535,-7.55931234359741,Pública,Non,Si
27014811,IES Plurilingüe Fontem Albei,Rúa Marmoiral s/n,A Fonsagrada,Lugo,27100,982828263,IES,43.1323089599609,-7.06626892089844,Pública,Non,Si
27014847,CEIP Plurilingüe do Corgo,Estrada Nacional VI s/n,O Corgo,Lugo,27163,982829215,CEIP,42.9368057250976,-7.40924835205078,Pública,Non,Si
27014859,CEIP Plurilingüe de Xermade,Avenida das Pontes s/n,Xermade,Lugo,27833,982870970,CEIP,43.3565788269043,-7.81452751159668,Pública,Non,Si
27014860,CEIP Plurilingüe A Gándara,Avenida Mª PAZ DE TOR s/n,Monforte de Lemos,Lugo,27400,982870563,CEIP,42.5312461853027,-7.53297328948975,Pública,Non,Si
27015189,IES de Quiroga,Rúa Pereiro s/n,Quiroga,Lugo,27320,982828274,IES,42.4737892150879,-7.26923274993897,Pública,Non,Si
27015301,CEIP de Cervo,"Lugar PEDROUZO, S/N (CERVO)",Cervo,Lugo,27891,982870207,CEIP,43.6716575622559,-7.41318607330322,Pública,Non,Si
27015311,IES A Pinguela,Estrada de Sober s/n,Monforte de Lemos,Lugo,27400,982828051,IES,42.5119552612305,-7.52585458755493,Pública,Non,Si
27015360,CEE Infanta Elena,Rúa Camiño Real s/n,Monforte de Lemos,Lugo,27400,982403303,CEE,42.532844543457,-7.53166437149048,Pública,Non,Si
27015724,CEIP Monseivane,Lugar Lanzós (San Martiño),Vilalba,Lugo,27816,982870895,CEIP,43.3653755187988,-7.63584136962891,Pública,Non,Si
27015751,CEIP Plurilingüe Vista Alegre,Rúa Maestro Don Camilo s/n,Burela,Lugo,27880,982870116,CEIP,43.650089263916,-7.35591506958008,Pública,Non,Si
27015761,IES Ánxel Fole,Rúa Angelo Colocci s/n,Lugo,Lugo,27003,982870991,IES,43.0242118835449,-7.57075500488281,Pública,Non,Si
27015773,IES Muralla Romana,"Rúa Angelo Colocci, s/n",Lugo,Lugo,27003,982828081,IES,43.024055480957,-7.57119989395142,Pública,Non,Si
27015785,CEIP de Currelos,Vilaesteva (San Salvador),O Saviñao,Lugo,27547,982828284,CEIP,42.6774749755859,-7.64418840408325,Pública,Non,Si
27015827,CEIP Terra Chá,Román (Santalla),Vilalba,Lugo,27841,982511402,CEIP,43.2948226928711,-7.57531213760376,Pública,Non,Si
27015876,CEIP Antía Cal Vázquez,Rúa Margarida s/n,Muras,Lugo,27836,982870596,CEIP,43.4688568115234,-7.72454452514648,Pública,Non,Si
27015891,"IES da Terra Chá, José Trapero Pardo","Avenida da Terra Cha, s/n (Castro)",Castro de Rei,Lugo,27260,982870144,IES,43.1470603942871,-7.49062633514404,Pública,Non,Si
27015955,EOI de Lugo,Ronda Xosé Castiñeiras 1,Lugo,Lugo,27002,982829230,EOI,42.9999694824219,-7.54576206207275,Pública,Non,Si
27015967,CPI Uxío Novoneira,Estrada de Cervantes s/n,Pedrafita do Cebreiro,Lugo,27670,982870633,CPI,42.7286262512207,-7.02303266525269,Pública,Non,Si
27015979,CEIP Eduardo Cela Vila,Rúa do Castro s/n,Triacastela,Lugo,27630,982828289,CEIP,42.7579956054688,-7.23763608932495,Pública,Non,Si
27016170,CEIP Plurilingüe Santa Rita,Lugar Trabe s/n,Viveiro,Lugo,27867,982870937,CEIP,43.6321487426758,-7.61418533325195,Pública,Non,Si
27016200,IES Poeta Díaz Castro,"Rúa Xermade, s/n (Guitiriz)",Guitiriz,Lugo,27300,982870342,IES,43.1864967346191,-7.89890432357788,Pública,Non,Si
27016224,CEIP de San Cosme,Covas 96,Barreiros,Lugo,27790,982870081,CEIP,43.5431365966797,-7.23490476608276,Pública,Non,Si
27016248,IES de Monterroso,Rúa Salvador Arotzarena,Monterroso,Lugo,27560,982870573,IES,42.7972984313965,-7.83418560028076,Pública,Non,Si
27016251,CMUS Profesional de  Vilalba,Rúa As Pedreiras s/n,Vilalba,Lugo,27800,982512888,CMUS,43.2992668151855,-7.68279075622559,Pública,Non,Non
27016261,CEMU Profesional  Adagio,Campo da Compañía 50,Monforte de Lemos,Lugo,27400,982400677,CEMU,42.5179061889648,-7.51698923110962,Privada,Non,Non
27016285,CMUS Profesional de Viveiro,Rúa da Marina s/n,Viveiro,Lugo,27850,982560486,CMUS,43.6605987548828,-7.59722852706909,Pública,Non,Non
27016297,IES Enrique Muruais,Zona escolar s/n,A Pontenova,Lugo,27720,982870033,IES,43.3541564941406,-7.19299793243408,Pública,Non,Si
27016303,IES Pedregal de Irimia,Rúa Federico González López s/n,Meira,Lugo,27240,982870520,IES,43.2151069641113,-7.29583406448364,Pública,Non,Si
27016315,IES de Becerreá,Rúa Castelo s/n,Becerreá,Lugo,27640,982828292,IES,42.8588142395019,-7.16605806350708,Pública,Non,Si
27016352,IES do Camiño,Praza Ulloa s/n,Palas de Rei,Lugo,27200,982870619,IES,42.8691215515137,-7.86736440658569,Pública,Non,Si
27016388,CEIP Plurilingüe de Muimenta,Rúa Valmaior s/n,Cospeito,Lugo,27377,982870273,CEIP,43.2517280578613,-7.43064975738525,Pública,Non,Si
27016391,CEIP O Cantel,Rúa Pintor Laxeiro s/n,Foz,Lugo,27780,982870314,CEIP,43.5732498168945,-7.25827217102051,Pública,Non,Si
27016406,CEIP Plurilingüe de Covas,Rúa Granxas s/n,Viveiro,Lugo,27868,982870948,CEIP,43.6685791015625,-7.60933589935303,Pública,Non,Si
27016421,EOI de Monforte de Lemos,Rúa Calvo Sotelo 65,Monforte de Lemos,Lugo,27400,982828991,EOI,42.5252723693848,-7.50549650192261,Pública,Non,Si
27016431,CPR Dobao Imagen,Ronda das Fontiñas 222,Lugo,Lugo,27002,982240314,CPR,43.005069732666,-7.54737663269043,Privada,Non,Non
27016455,IES Sanxillao,Avenida DAS FONTIÑAS 171,Lugo,Lugo,27002,982828088,IES,43.0049133300781,-7.5465989112854,Pública,Non,Si
27016467,CEIP Menéndez Pelayo,Rúa Serra de Outes s/n,Lugo,Lugo,27004,982870452,CEIP,43.0154762268066,-7.57049417495728,Pública,Non,Si
27016492,CEIP Plurilingüe do Páramo,Zona O Paramo S/N,O Páramo,Lugo,27363,982828305,CEIP,42.8440208435059,-7.49751853942871,Pública,Non,Si
